phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7319655,https://amazom.cysmkw.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7319655,2021-10-14T02:35:49+00:00,yes,2021-10-14T02:38:20+00:00,yes,Amazon.com
7319641,https://stapleton-spence-com.gq/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=7319641,2021-10-14T02:01:27+00:00,yes,2021-10-14T02:08:47+00:00,yes,Other
7319629,https://www.onlineservicenetwork.com/landingpages/dd263864-38a2-466a-be2f-4e5ec6c5e042/dzfiB7lUYv6blchIMRnUtg_s_vfJ6ufxtOHp2KIWO38,http://www.phishtank.com/phish_detail.php?phish_id=7319629,2021-10-14T02:00:43+00:00,yes,2021-10-24T23:42:10+00:00,yes,Other
7319623,https://www.crpmoney.com/35bf98501edec1431e0c2fabe948da66/,http://www.phishtank.com/phish_detail.php?phish_id=7319623,2021-10-14T02:00:23+00:00,yes,2021-10-14T02:08:47+00:00,yes,Other
7319612,http://www.yabo12app.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319612,2021-10-14T01:25:07+00:00,yes,2021-10-14T01:38:57+00:00,yes,"Bank of America Corporation"
7319606,http://www.xyf1.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319606,2021-10-14T01:11:09+00:00,yes,2021-10-14T01:20:06+00:00,yes,Other
7319591,http://www.fd60b36.cn/dbs-wa/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7319591,2021-10-14T00:47:53+00:00,yes,2021-10-14T00:50:26+00:00,yes,"eBay, Inc."
7319586,http://www.ho42fa5.cn/dbs-wa/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7319586,2021-10-14T00:38:56+00:00,yes,2021-10-14T00:50:27+00:00,yes,"eBay, Inc."
7319585,http://www.trk0.cn/dbs-wa/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7319585,2021-10-14T00:37:38+00:00,yes,2021-10-14T00:50:27+00:00,yes,"eBay, Inc."
7319583,https://bit.ly/3DG1Ugj?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7319583,2021-10-14T00:36:12+00:00,yes,2021-10-14T00:50:27+00:00,yes,Facebook
7319580,http://www.w36587.cn/dbs-wa/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7319580,2021-10-14T00:31:11+00:00,yes,2021-10-14T00:38:11+00:00,yes,"eBay, Inc."
7319571,http://tirozhjewelry.com/wp-content/ravesh.php?cvjsh=dt&amp;fit=vijz,http://www.phishtank.com/phish_detail.php?phish_id=7319571,2021-10-14T00:04:37+00:00,yes,2021-10-14T00:19:05+00:00,yes,WhatsApp
7319552,http://ww1.bcponlineapplication.com/,http://www.phishtank.com/phish_detail.php?phish_id=7319552,2021-10-13T23:05:47+00:00,yes,2021-10-13T23:19:38+00:00,yes,Other
7319525,https://bit.ly/3var9EO,http://www.phishtank.com/phish_detail.php?phish_id=7319525,2021-10-13T22:32:47+00:00,yes,2021-10-13T22:39:30+00:00,yes,Facebook
7319518,http://acuakpreatpg.rf.gd/ucrecomfrim.htm?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7319518,2021-10-13T22:29:24+00:00,yes,2021-10-13T22:39:31+00:00,yes,Facebook
7319499,https://spookysvvap.finance/,http://www.phishtank.com/phish_detail.php?phish_id=7319499,2021-10-13T21:48:23+00:00,yes,2021-10-14T00:19:05+00:00,yes,Other
7319487,http://www.semci9.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319487,2021-10-13T21:18:18+00:00,yes,2021-10-21T19:56:00+00:00,yes,"eBay, Inc."
7319486,http://www.semci9.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319486,2021-10-13T21:18:17+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319485,https://www.aoecn.carcob.com/,http://www.phishtank.com/phish_detail.php?phish_id=7319485,2021-10-13T21:17:58+00:00,yes,2021-10-13T21:21:03+00:00,yes,Other
7319483,http://www.1c5r2g.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319483,2021-10-13T21:17:18+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319484,http://www.1c5r2g.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319484,2021-10-13T21:17:18+00:00,yes,2021-10-24T02:06:54+00:00,yes,"eBay, Inc."
7319480,http://www.lmndgl.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319480,2021-10-13T21:15:35+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319478,http://www.bkqqii.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319478,2021-10-13T21:15:27+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319476,http://www.edfdto.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319476,2021-10-13T21:13:11+00:00,yes,2021-10-19T23:29:54+00:00,yes,"eBay, Inc."
7319475,http://www.edfdto.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319475,2021-10-13T21:13:10+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319471,http://dropingenious.top/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319471,2021-10-13T21:11:15+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319468,http://www.36t5m.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319468,2021-10-13T21:10:12+00:00,yes,2021-10-27T21:00:39+00:00,yes,"eBay, Inc."
7319467,http://www.36t5m.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319467,2021-10-13T21:10:11+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319464,http://www.oskysh.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319464,2021-10-13T21:09:07+00:00,yes,2021-10-13T21:21:03+00:00,yes,"eBay, Inc."
7319461,http://www.vija02.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319461,2021-10-13T21:07:11+00:00,yes,2021-10-13T21:10:30+00:00,yes,"eBay, Inc."
7319462,http://www.vija02.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319462,2021-10-13T21:07:11+00:00,yes,2021-11-02T00:49:46+00:00,yes,"eBay, Inc."
7319458,http://www.f2s5icu.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319458,2021-10-13T21:06:12+00:00,yes,2021-10-13T21:10:30+00:00,yes,"eBay, Inc."
7319456,http://www.1tcxofl.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319456,2021-10-13T21:04:42+00:00,yes,2021-10-13T21:10:30+00:00,yes,"eBay, Inc."
7319453,http://www.nvimxh.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319453,2021-10-13T21:04:03+00:00,yes,2021-10-13T21:10:30+00:00,yes,"eBay, Inc."
7319454,http://www.nvimxh.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319454,2021-10-13T21:04:03+00:00,yes,2021-10-20T15:32:12+00:00,yes,"eBay, Inc."
7319447,https://jz2bab.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7319447,2021-10-13T20:48:49+00:00,yes,2021-10-13T20:58:18+00:00,yes,Other
7319400,http://www.sqkw83.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319400,2021-10-13T19:34:10+00:00,yes,2021-10-13T19:38:22+00:00,yes,"eBay, Inc."
7319401,http://www.sqkw83.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319401,2021-10-13T19:34:10+00:00,yes,2021-11-01T03:48:14+00:00,yes,"eBay, Inc."
7319398,http://www.09nkom.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319398,2021-10-13T19:33:03+00:00,yes,2021-10-13T19:38:22+00:00,yes,"eBay, Inc."
7319396,http://www.pzvjwk.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319396,2021-10-13T19:31:40+00:00,yes,2021-10-13T19:38:22+00:00,yes,Other
7319388,http://www.7vu2gw.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319388,2021-10-13T19:30:13+00:00,yes,2021-10-13T19:38:22+00:00,yes,"eBay, Inc."
7319389,http://www.7vu2gw.cn/dbs-wa/,http://www.phishtank.com/phish_detail.php?phish_id=7319389,2021-10-13T19:30:13+00:00,yes,2021-11-03T02:47:37+00:00,yes,"eBay, Inc."
7319383,http://www.hjazzr.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319383,2021-10-13T19:29:08+00:00,yes,2021-10-13T19:38:22+00:00,yes,"eBay, Inc."
7319381,http://www.hhjkjt.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319381,2021-10-13T19:28:03+00:00,yes,2021-10-13T19:38:22+00:00,yes,"eBay, Inc."
7319375,http://pancaleswap.com,http://www.phishtank.com/phish_detail.php?phish_id=7319375,2021-10-13T19:20:57+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319376,http://ww25.pancaleswap.com/?subid1=20211014-0620-578e-a7f0-9086bd01fd56,http://www.phishtank.com/phish_detail.php?phish_id=7319376,2021-10-13T19:20:57+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319374,"https://vk.com/away.php?to=http%3A%2F%2F35.189.56.56?key=wd3Dp,email=aefay42@icloud.com&post=10925_1&cc_key",http://www.phishtank.com/phish_detail.php?phish_id=7319374,2021-10-13T19:19:09+00:00,yes,2021-10-14T04:17:29+00:00,yes,"Internal Revenue Service"
7319342,https://static-promote.weebly.com/share/966422fc-dd9f-4e8c-a007-8a9d77b53709,http://www.phishtank.com/phish_detail.php?phish_id=7319342,2021-10-13T18:37:19+00:00,yes,2021-10-13T18:47:36+00:00,yes,"HSBC Group"
7319341,http://click.promote.weebly.com/ls/click?upn=3g-2BoaLXhqfD9aCjC8RrRq2JLh6rgeuXwss-2Fw0mKYvDkEdASFPapK6R0Eu9QOSJ5DqXO-2FfqMvCkqNfqezhCWmbRwfjbud54FZjoQKt2pC56Cw2fSCTIW05N-2BMaVqaphMma15I_I-2BXlUsPfrnJydjcnE-2BgVz5FubRZOzHOhuYnwIxc51d0vqX9BnEgrlzMzEc8XiYiZaIj9UWZyipCj4TVmMuvCeUoVHIEydGzUg-2FaYcFMutEn8Q2VE-2FXxHi7LSyyCrzptvtF-2BFlqsSh1z5wVcAYupDRiJ0knZjcVQ0-2B0gsk4r-2FsIXAuaOAsBwcA7nJlfSfaAREsKT-2FLYCRVSE5hp5eRYt9JglDBxJL0aIs-2BMnyMQfyXdoTs7JP4yUhSFH6xjHBMLZDrocEKgRJDeaywfViGSyJbQFY023-2FXt3bR9PZRMWkoAnRpnUnF97vtECZlSNoDMYC3q2yfbh29V9ukvc5OwZ8ktx49xWflV-2BSlrSkfU3x8gzIB8qOler2sJCvbej5VXmsKx7ZyT2RMyz81IGU-2FKJZE-2FQ9wzPJ-2FGA-2Fxzw5SQtzbGl-2FQw0S4PBzMnDDffnX4sVKoA4TNYJndA4SuAoDgxxbnqrOpiMAd6OhEmAnXy9eoVs-3D,http://www.phishtank.com/phish_detail.php?phish_id=7319341,2021-10-13T18:37:18+00:00,yes,2021-10-13T18:47:36+00:00,yes,"HSBC Group"
7319338,https://allegrolokalnie-pl.translate.goog/oferta/laowa-venus-optics-cdreamer-75mm-f20-mft?_x_tr_sl=auto&amp;_x_tr_tl=it&amp;_x_tr_hl=en-gb&amp;_x_tr_pto=nui,http://www.phishtank.com/phish_detail.php?phish_id=7319338,2021-10-13T18:36:10+00:00,yes,2021-10-13T18:47:36+00:00,yes,Allegro
7319306,https://w.clientecx-sac.com,http://www.phishtank.com/phish_detail.php?phish_id=7319306,2021-10-13T18:09:09+00:00,yes,2021-10-13T18:17:24+00:00,yes,Other
7319305,https://linktr.ee/Passwordupdateprocess,http://www.phishtank.com/phish_detail.php?phish_id=7319305,2021-10-13T18:08:11+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319273,https://app.uniswapfund.org/,http://www.phishtank.com/phish_detail.php?phish_id=7319273,2021-10-13T17:24:12+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319272,http://app.uniswapfund.org/,http://www.phishtank.com/phish_detail.php?phish_id=7319272,2021-10-13T17:24:11+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319265,https://zimbria.creatorlink.net/,http://www.phishtank.com/phish_detail.php?phish_id=7319265,2021-10-13T17:06:17+00:00,yes,2021-10-13T17:09:43+00:00,yes,Other
7319253,https://intrbnk.co,http://www.phishtank.com/phish_detail.php?phish_id=7319253,2021-10-13T16:36:34+00:00,yes,2021-10-13T16:48:17+00:00,yes,Other
7319193,http://anme.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7319193,2021-10-13T14:50:58+00:00,yes,2021-10-13T14:58:30+00:00,yes,Other
7319192,http://messagerievocale21.ctcin.bio/,http://www.phishtank.com/phish_detail.php?phish_id=7319192,2021-10-13T14:50:50+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319191,https://linktr.ee/btcustomerservice12,http://www.phishtank.com/phish_detail.php?phish_id=7319191,2021-10-13T14:50:40+00:00,yes,2021-10-14T00:19:06+00:00,yes,Other
7319184,http://ht.ly/shOH30rWMDj?10/13/2021,http://www.phishtank.com/phish_detail.php?phish_id=7319184,2021-10-13T14:44:16+00:00,yes,2021-10-13T14:58:30+00:00,yes,Other
7319180,http://btserversrscfed.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319180,2021-10-13T14:43:52+00:00,yes,2021-10-13T14:46:26+00:00,yes,Other
7319181,https://btserversrscfed.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319181,2021-10-13T14:43:52+00:00,yes,2021-10-13T14:46:26+00:00,yes,Other
7319169,http://xbtdangotexxbt.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319169,2021-10-13T14:31:44+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319170,https://xbtdangotexxbt.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319170,2021-10-13T14:31:44+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319163,http://btserverscvgh.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319163,2021-10-13T14:28:02+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319164,https://btserverscvgh.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319164,2021-10-13T14:28:02+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319161,http://btbroadband45659090xx.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319161,2021-10-13T14:27:57+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319162,https://btbroadband45659090xx.boxmode.io/,http://www.phishtank.com/phish_detail.php?phish_id=7319162,2021-10-13T14:27:57+00:00,yes,2021-10-13T14:37:13+00:00,yes,Other
7319138,https://arnzn-co.be0lnl.cn/pc,http://www.phishtank.com/phish_detail.php?phish_id=7319138,2021-10-13T14:04:46+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319137,http://dmaxpesca.com.es/secure/microsoft%202020/otk.php?authlink=offb231101,http://www.phishtank.com/phish_detail.php?phish_id=7319137,2021-10-13T14:04:41+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319135,http://owiagbn.wmsistseg.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7319135,2021-10-13T14:04:33+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319134,http://jrlzdqi.wmsistseg.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7319134,2021-10-13T14:04:29+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319133,http://pmtdyow.wmsistseg.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7319133,2021-10-13T14:04:24+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319118,https://my-etutor.in/,http://www.phishtank.com/phish_detail.php?phish_id=7319118,2021-10-13T14:03:22+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7319101,http://okblrsp.wmsistseg.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7319101,2021-10-13T14:02:29+00:00,yes,2021-10-13T14:26:45+00:00,yes,Other
7319083,https://southlanddental.com.au/backup/inbox/ourtime/ourtime.html,http://www.phishtank.com/phish_detail.php?phish_id=7319083,2021-10-13T14:01:04+00:00,yes,2021-10-13T14:26:45+00:00,yes,Other
7319052,http://bit.do/fSdzF,http://www.phishtank.com/phish_detail.php?phish_id=7319052,2021-10-13T13:25:28+00:00,yes,2021-11-02T07:56:34+00:00,yes,PayPal
7319013,http://1fis3j7.cn/361aA31IXnoCeVdyYUJ0X10jRCBtU3FsQX4vDmYmNClSMgJMbzsdDjYrQi9GK39SBEgLG2AbSggy?eps1633524301702,http://www.phishtank.com/phish_detail.php?phish_id=7319013,2021-10-13T12:06:52+00:00,yes,2021-11-03T11:50:02+00:00,yes,Other
7318982,http://wordpress.5iketang.net/clerkingko.php?kdonkdy=j&y=dca,http://www.phishtank.com/phish_detail.php?phish_id=7318982,2021-10-13T11:06:36+00:00,yes,2021-10-13T11:17:23+00:00,yes,Other
7318973,https://qa.smbc-card.com/mem/,http://www.phishtank.com/phish_detail.php?phish_id=7318973,2021-10-13T10:44:30+00:00,yes,2021-10-29T14:14:02+00:00,yes,Other
7318952,https://7vvvwv-metamas.top/index7.html,http://www.phishtank.com/phish_detail.php?phish_id=7318952,2021-10-13T09:47:14+00:00,yes,2021-10-20T09:36:10+00:00,yes,Other
7318908,https://www.contabilidaderabello.com.br/mark.php,http://www.phishtank.com/phish_detail.php?phish_id=7318908,2021-10-13T08:39:38+00:00,yes,2021-10-18T07:22:05+00:00,yes,Other
7318875,https://sites.google.com/view/hkkllklkkl/home,http://www.phishtank.com/phish_detail.php?phish_id=7318875,2021-10-13T07:18:37+00:00,yes,2021-10-13T07:27:39+00:00,yes,Other
7318868,https://sites.google.com/view/nmmmnnnnmm/home,http://www.phishtank.com/phish_detail.php?phish_id=7318868,2021-10-13T07:13:15+00:00,yes,2021-10-13T07:27:39+00:00,yes,Other
7318866,https://sites.google.com/view/seqbt/bt,http://www.phishtank.com/phish_detail.php?phish_id=7318866,2021-10-13T07:11:20+00:00,yes,2021-10-13T07:16:31+00:00,yes,Other
7318830,https://oxskincare.com/,http://www.phishtank.com/phish_detail.php?phish_id=7318830,2021-10-13T06:32:33+00:00,yes,2021-10-13T06:45:27+00:00,yes,Other
7318746,https://vuci.com/jpp/webmail.earth-core.jp2/W/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7318746,2021-10-13T03:11:40+00:00,yes,2021-10-13T13:38:36+00:00,yes,Other
7318737,http://dreamlearn.ind.in/WeDreams/click,http://www.phishtank.com/phish_detail.php?phish_id=7318737,2021-10-13T03:00:28+00:00,yes,2021-10-13T03:14:17+00:00,yes,Other
7318714,https://wanchengtextile.com/.well-known/cvre/alibaba.htm,http://www.phishtank.com/phish_detail.php?phish_id=7318714,2021-10-13T02:08:08+00:00,yes,2021-10-13T02:18:13+00:00,yes,Other
7318630,http://images-quigmal2p.salamazerbaycan.az/connect.html?timelimit=41c82401d64bbf837840baac9fa5c8cc,http://www.phishtank.com/phish_detail.php?phish_id=7318630,2021-10-13T02:02:50+00:00,yes,2021-10-13T02:18:14+00:00,yes,Other
7318629,http://images-y930lpvbt1.salamazerbaycan.az/connect.html?timelimit=6f67478eec25f220558dce0c92354d1a,http://www.phishtank.com/phish_detail.php?phish_id=7318629,2021-10-13T02:02:46+00:00,yes,2021-10-13T02:18:14+00:00,yes,Other
7318627,https://swanholm.net/suyro/china/?login=kristoffer@tigunia.com,http://www.phishtank.com/phish_detail.php?phish_id=7318627,2021-10-13T02:02:38+00:00,yes,2021-10-13T02:18:14+00:00,yes,Other
7318607,http://dreamlearn.ind.in/WeDreams/click/,http://www.phishtank.com/phish_detail.php?phish_id=7318607,2021-10-13T02:01:09+00:00,yes,2021-10-13T02:18:14+00:00,yes,Other
7318584,https://offic4046217.sitebuilder.name.tools/,http://www.phishtank.com/phish_detail.php?phish_id=7318584,2021-10-13T01:37:34+00:00,yes,2021-10-27T12:40:37+00:00,yes,Other
7318551,https://bendigobank.com.au.resetid.mobi,http://www.phishtank.com/phish_detail.php?phish_id=7318551,2021-10-13T00:20:19+00:00,yes,2021-10-13T01:40:42+00:00,yes,"Bendigo Bank"
7318550,https://smbc-card.icbctqc.com/mem.php,http://www.phishtank.com/phish_detail.php?phish_id=7318550,2021-10-13T00:19:56+00:00,yes,2021-10-13T00:21:04+00:00,yes,"Sumitomo Mitsui Banking Corporation"
7318543,https://bit.ly/community-details,http://www.phishtank.com/phish_detail.php?phish_id=7318543,2021-10-13T00:15:06+00:00,yes,2021-10-13T00:21:04+00:00,yes,Facebook
7318544,https://sites.google.com/view/mobile-show/home,http://www.phishtank.com/phish_detail.php?phish_id=7318544,2021-10-13T00:15:06+00:00,yes,2021-10-13T00:21:04+00:00,yes,Facebook
7318525,https://sites.google.com/view/mobile-show/,http://www.phishtank.com/phish_detail.php?phish_id=7318525,2021-10-12T23:07:04+00:00,yes,2021-10-12T23:16:27+00:00,yes,Facebook
7318522,https://bannerbank.control-inc.com/,http://www.phishtank.com/phish_detail.php?phish_id=7318522,2021-10-12T23:03:32+00:00,yes,2021-10-12T23:16:27+00:00,yes,Other
7318510,https://bit.ly/Check-show,http://www.phishtank.com/phish_detail.php?phish_id=7318510,2021-10-12T22:58:29+00:00,yes,2021-10-12T23:16:27+00:00,yes,Facebook
7318506,http://www.fyzdev.com/wp-content/twitchingd.php?y=ennwdzu&buccj=bqkm,http://www.phishtank.com/phish_detail.php?phish_id=7318506,2021-10-12T22:33:44+00:00,yes,2021-10-12T22:39:40+00:00,yes,Other
7318494,https://www.gazobetonaero.live/,http://www.phishtank.com/phish_detail.php?phish_id=7318494,2021-10-12T21:27:23+00:00,yes,2021-10-13T01:26:23+00:00,yes,Other
7318480,https://bit.ly/3iUmjqd?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7318480,2021-10-12T21:22:12+00:00,yes,2021-10-12T21:26:18+00:00,yes,Facebook
7318464,http://avisoscotia.byethost7.com,http://www.phishtank.com/phish_detail.php?phish_id=7318464,2021-10-12T20:55:52+00:00,yes,2021-10-13T01:26:23+00:00,yes,Other
7318462,https://swisspost.editorafiel.pt/K/manage/,http://www.phishtank.com/phish_detail.php?phish_id=7318462,2021-10-12T20:51:15+00:00,yes,2021-10-13T01:26:23+00:00,yes,Other
7318457,https://ag-hukuk.com/assets/,http://www.phishtank.com/phish_detail.php?phish_id=7318457,2021-10-12T20:35:50+00:00,yes,2021-10-18T01:37:41+00:00,yes,"Internal Revenue Service"
7318439,https://lnkd.in/e36gKwDP,http://www.phishtank.com/phish_detail.php?phish_id=7318439,2021-10-12T20:07:13+00:00,yes,2021-10-13T01:18:21+00:00,yes,"Internal Revenue Service"
7318427,http://qdi73.d0g67.pquim-co.com/d0b/mEtesT.php,http://www.phishtank.com/phish_detail.php?phish_id=7318427,2021-10-12T19:56:47+00:00,yes,2021-10-13T01:26:24+00:00,yes,Microsoft
7318416,https://me2.kr/jlrbo,http://www.phishtank.com/phish_detail.php?phish_id=7318416,2021-10-12T19:45:38+00:00,yes,2021-10-21T02:25:00+00:00,yes,"Internal Revenue Service"
7318375,http://yubababsks.webcindario.com,http://www.phishtank.com/phish_detail.php?phish_id=7318375,2021-10-12T18:42:16+00:00,yes,2021-10-13T01:26:24+00:00,yes,Other
